,Name,School,L10_High_UB,L10_Ave_UB,Freshman,NCAA_High_UB,NCAA_Ave_UB,UB_nqs,UB_delta
1101,Megan Ruzicka,North Carolina,9.55,6.1066666666666665,2019,9.75,9.405,9.555,0.2
1102,Haley Minor,UW-Oshkosh,9.2,5.580882352941177,2019,7.25,7.25,0.0,-1.95
1103,Kaitlyn West,Winona State,8.75,4.1,2019,9.175,8.581,8.74,0.425
1104,Nicolette DiPrisco,Northern Illinois,9.325,5.136111111111112,2019,0.0,0.0,0.0,-9.325
1105,Mei Li Costa,Brown,9.65,9.255,2019,9.975,9.726,9.915,0.325
1106,Kamryn Rodriguez,Cortland State,8.675,5.7325,2019,8.95,8.697,8.72,0.275
1107,Jessica Lopez,Denver,9.0,6.103260869565216,2009,9.975,9.81,9.89,0.975
1108,Donna Howell,Penn State,9.575,7.4153846153846175,2021,0.0,0.0,0.0,-9.575
1109,Jacqueline Terpak,Temple,9.025,3.8750000000000004,2019,0.0,0.0,0.0,-9.025
1110,Donna Webster,Cornell,9.45,5.0394736842105265,2019,9.8,9.477,9.665,0.35
1111,Mallory Mizuki,Illinois,9.65,7.384523809523811,2021,9.925,9.753,9.87,0.275
1112,Carissa Ludwig,Western Michigan,9.425,6.75909090909091,2019,9.725,9.535,0.0,0.3
1113,Valerie Smith,Air Force,8.9,4.243181818181818,2021,0.0,0.0,0.0,-8.9
1114,Megan Hawkins,UW-La Crosse,8.6,6.748076923076923,2019,0.0,0.0,0.0,-8.6
1115,Emery Summey,North Carolina,9.575,7.4028409090909095,2019,9.825,9.406,9.72,0.25
1116,Kailin Foland,North Carolina State,9.125,5.0625,2019,0.0,0.0,0.0,-9.125
1117,Colby Miller,Ohio State,9.8,7.273863636363638,2019,9.95,9.837,9.93,0.15
1118,Mayson Bentley,Southern Utah,9.375,7.112500000000001,2021,9.925,9.671,9.89,0.55
1119,Bailey Lovett,Arkansas,9.65,6.859027777777777,2019,9.85,9.819,9.83,0.2
1120,Carli Orcutt,San Jose State,9.375,5.822727272727274,2019,9.75,9.66,9.695,0.375
1121,Ainsley Prins,Air Force,9.2,5.4125,2021,9.45,9.275,0.0,0.25
1122,Cally Nixon,Kentucky,9.675,6.715178571428572,2019,9.975,9.837,9.94,0.3
1123,Hannah Matuszak,Winona State,8.8,8.216666666666669,2019,9.45,8.88,9.18,0.65
1124,Caileigh Gulotta,William & Mary,7.95,7.808333333333334,2021,9.025,8.196,8.03,1.075
1125,Sydney Johnson-Scharpf,Florida,9.575,5.6875,2019,0.0,0.0,0.0,-9.575
1126,Grace McCallum,Utah,9.625,7.186458333333334,2022,10.0,9.798,9.965,0.375
1127,Frida Esparza,UCLA,9.725,6.691250000000001,2021,9.925,9.812,9.9,0.2
1128,Hadley Roberts,Lindenwood,8.85,4.566666666666666,2021,0.0,0.0,0.0,-8.85
1129,Ariana Castrence,Temple,9.65,7.2333333333333325,2019,9.9,9.703,9.85,0.25
1130,Sunisa Lee,Auburn,9.675,7.4425,2022,10.0,9.916,9.97,0.325
1131,Lindsay Chia,Yale,8.9,8.600000000000001,2019,9.8,9.542,9.77,0.9
1132,Rachel Baumann,Georgia,9.75,7.034375,2019,9.775,8.913,0.0,0.025
1133,Jada Mazury,San Jose State,8.55,8.308333333333334,2021,9.95,9.706,9.91,1.4
1134,Katarina Derrick,Arkansas,9.5,6.007758620689655,2019,0.0,0.0,0.0,-9.5
1135,Mikayla Magee,Georgia,9.75,7.104444444444443,2019,0.0,0.0,0.0,-9.75
1136,Mackenzie Velarde,Winona State,0.0,0.0,2019,0.0,0.0,0.0,0.0
1137,Mackenzie Vance,Iowa,9.3,4.857142857142857,2019,9.85,9.41,0.0,0.55
1138,Rachel Lewellen,UW-Whitewater,9.15,7.039285714285715,2019,0.0,0.0,0.0,-9.15
1139,Abby Heiskell,Michigan,9.775,7.3428571428571425,2019,9.95,9.822,9.94,0.175
1140,Drew Aldridge,North Carolina,9.65,7.311458333333332,2019,9.775,9.607,9.69,0.125
1141,Makayla Maxwell,Iowa State,9.45,7.070238095238096,2021,9.875,9.685,9.835,0.425
1142,Kendal Toy,Yale,9.55,6.9312499999999995,2019,9.85,9.583,9.79,0.3
1143,Grace Quinn,California,9.275,4.6375,2021,0.0,0.0,0.0,-9.275
1144,Frances Bidwill,Missouri,9.225,7.4875,2019,9.8,9.604,9.565,0.575
1145,Margzetta Frazier,UCLA,9.8,7.280000000000001,2019,9.95,9.878,9.95,0.15
1146,Morgan Hoang,Stanford,9.25,4.069047619047619,2019,0.0,0.0,0.0,-9.25
1147,Stephanie Tervort,Southern Utah,8.7,6.3673076923076914,2019,9.875,9.798,9.825,1.175
1148,Alexis Vasquez,Denver,9.65,5.5825,2019,0.0,0.0,0.0,-9.65
1149,Maddie Quarles,Minnesota,9.625,6.5425,2021,0.0,0.0,0.0,-9.625
1150,Danielle Malecha,UW-Eau Claire,8.0,3.0,2019,9.3,8.696,9.05,1.3
1151,Maya Bordas,California,9.8,7.148437499999999,2019,9.975,9.754,9.94,0.175
1152,Alonna Kratzer,Missouri,9.4,7.607142857142856,2022,0.0,0.0,0.0,-9.4
1153,Mallory Walerko,UW-Eau Claire,0.0,0.0,2021,0.0,0.0,0.0,0.0
1154,Clare Collins,Ball State,9.475,6.128703703703703,2016,0.0,0.0,0.0,-9.475
1155,Sarah Barron,BYU,9.325,6.125,2022,9.75,9.488,0.0,0.425
1156,Hannah Baddick,New Hampshire,9.15,6.858928571428571,2019,0.0,0.0,0.0,-9.15
1157,Grace Waguespack,Stanford,9.65,7.1728571428571435,2019,9.9,9.758,9.875,0.25
1158,Morgan Tong,Central Michigan,8.8,8.8,2019,0.0,0.0,0.0,-8.8
1159,Maya Fernando,Winona State,9.1,8.875,2019,0.0,0.0,0.0,-9.1
1160,Gabrielle Pitt,Ursinus College,4.0,4.0,2019,0.0,0.0,0.0,-4.0
1161,Amanda Elswick,Arkansas,9.1,6.28888888888889,2019,0.0,0.0,0.0,-9.1
1162,Sophie Parquet,Springfield College,9.175,6.554166666666667,2022,0.0,0.0,0.0,-9.175
1163,Jenny Jackson,Centenary College,8.925,6.848863636363635,2018,9.575,9.046,9.52,0.65
1164,Lynnzee Brown,Denver,9.725,7.264516129032256,2018,10.0,9.895,9.97,0.275
1165,Kyana George,California,9.725,7.094374999999999,2018,9.9,9.718,9.9,0.175
1166,Lexi Graber,Alabama,9.725,7.338829787234042,2018,9.925,9.781,9.89,0.2
1167,Rachael Flam,Stanford,9.75,7.29030612244898,2018,9.8,9.501,9.78,0.05
1168,Evy Schoepfer,Oklahoma,9.675,6.789189189189189,2018,0.0,0.0,0.0,-9.675
1169,Kaitlyn Yanish,Oregon State,9.675,7.500000000000001,2018,9.75,9.692,9.68,0.075
1170,Lauren Navarro,Stanford,9.8,7.8187500000000005,2018,9.825,9.7,9.77,0.025
1171,Lea Mitchell,Michigan State,9.6,7.074342105263159,2018,9.9,9.791,9.88,0.3
1172,Luisa Blanco,Alabama,9.775,5.9375,2021,9.975,9.906,9.955,0.2
1173,Alonza Klopfer,Alabama,9.625,6.801666666666667,2018,0.0,0.0,0.0,-9.625
1174,Mikaela Meyer,Utah State,9.6,7.738999999999999,2018,9.8,9.098,9.64,0.2
1175,Drew Watson,Auburn,9.7,7.4595238095238106,2018,9.9,9.733,9.875,0.2
1176,Ona Loper,Minnesota,9.55,6.597499999999998,2018,9.95,9.813,9.92,0.4
1177,Lexy Ramler,Minnesota,9.625,6.64396551724138,2018,9.975,9.907,9.96,0.35
1178,Jenna Swartzentruber,Ohio State,9.675,7.164102564102563,2018,9.925,9.853,9.905,0.25
1179,Nina Schank,California,9.775,7.697727272727273,2018,9.95,9.768,9.925,0.175
1180,Belle Huang,Rutgers,9.6,6.930714285714285,2018,9.8,9.515,9.755,0.2
1181,Anastasia Webb,Oklahoma,9.725,7.0442307692307695,2018,10.0,9.836,9.942,0.275
1182,Sophia Carter,Arkansas,9.7,7.488281250000001,2018,9.825,9.707,9.755,0.125
1183,Haley Brechwald,Pittsburgh,9.65,6.547413793103449,2018,9.875,9.678,9.845,0.225
1184,Payton Bellows,Arizona,9.65,6.973750000000001,2018,0.0,0.0,0.0,-9.65
1185,Taylor Lawson,Stanford,9.7,7.541666666666668,2018,9.875,9.732,9.84,0.175
1186,Alexia Burch,Utah,9.6,7.131896551724138,2018,9.95,9.791,9.883,0.35
1187,Lauren Farley,Michigan,9.75,7.22,2018,9.925,9.728,9.86,0.175
1188,Ella Warren,Kentucky,9.8,6.970192307692307,2018,9.9,9.818,9.85,0.1
1189,Tatum Bruden,Boise State,9.6,7.289024390243903,2018,9.85,9.662,9.625,0.25
1190,Jamie Panchak,UC Davis,9.525,7.143478260869566,2018,9.775,9.47,0.0,0.25
1191,Morgan Spence,Western Michigan,9.6,6.31,2018,9.9,9.738,9.84,0.3
1192,Anne Maxim,Michigan State,9.725,7.279729729729729,2018,9.9,9.797,9.86,0.175
1193,Isabelle Fox,Alaska,9.8,7.026136363636363,2018,9.825,9.524,9.72,0.025
1194,Jada Rondeau,Eastern Michigan,9.3,6.269999999999999,2018,9.875,9.644,9.865,0.575
1195,Sarah Shirley,Western Michigan,9.525,7.096875,2018,0.0,0.0,0.0,-9.525
1196,Haley Pitou,BYU,9.8,7.410483870967741,2018,9.975,9.734,9.9,0.175
1197,Kayla Baddeley,UIC,9.275,6.156249999999999,2018,9.875,9.546,9.785,0.6
1198,Darby Nelson,Pennsylvania,9.6,6.742500000000001,2018,9.75,9.4,9.68,0.15
1199,Geneva Thompson,Washington,9.55,7.30952380952381,2019,9.925,9.793,9.89,0.375
1200,Audrey Barber,Maryland,9.625,7.122058823529413,2018,9.925,9.824,9.91,0.3
1201,Hannah Nipp,Southern Utah,9.75,7.644318181818181,2018,9.925,9.715,9.87,0.175
1202,Ashley Smith,Auburn,9.75,6.769366197183098,2018,0.0,0.0,0.0,-9.75
1203,Alissa Bonsall,Penn State,9.7,7.227941176470588,2018,9.95,9.799,9.925,0.25
1204,Ashley Albrecht,UIC,9.525,7.066379310344829,2018,9.775,9.555,9.75,0.25
1205,Kylie Dickson,Alabama,9.775,7.615909090909091,2018,9.9,9.816,9.88,0.125
1206,Autumn DeHarde,Utah State,9.3,6.098076923076923,2018,0.0,0.0,0.0,-9.3
1207,Karrie Thomas,Maryland,9.675,7.576136363636363,2018,9.975,9.799,9.945,0.3
1208,Jacey Baldovino,Yale,9.7,7.316,2018,9.85,9.672,9.835,0.15
1209,Aleah Leman,Lindenwood,9.2,7.142500000000001,2018,0.0,0.0,0.0,-9.2
1210,Brooke Chesney,Ohio State,9.7,7.4163461538461535,2018,0.0,0.0,0.0,-9.7
1211,Ava Caravela,Pennsylvania,9.125,7.392307692307694,2019,0.0,0.0,0.0,-9.125
1212,Zoie Schroeder,Northern Illinois,9.475,6.625961538461539,2019,0.0,0.0,0.0,-9.475
1213,Carly Woodard,Oklahoma,9.375,6.706481481481482,2018,0.0,0.0,0.0,-9.375
1214,Mia Lord,Northern Illinois,9.375,7.294999999999999,2018,0.0,0.0,0.0,-9.375
1215,Kendal Poston,UCLA,9.45,6.75375,2019,0.0,0.0,0.0,-9.45
1216,Charlotte Cooperman,Yale,8.8,6.451219512195121,2018,0.0,0.0,0.0,-8.8
1217,Kailey Gillings,Arkansas,9.6,6.8890625000000005,2019,9.825,9.652,9.785,0.225
1218,Shelbi Spivey,Seattle Pacific,9.475,7.267307692307693,2018,9.625,9.071,8.96,0.15
1219,Tyler Davis,Air Force,9.45,6.560937499999999,2018,9.8,9.456,9.72,0.35
1220,Paige Stuyniski,Texas Woman's,9.5,6.545238095238094,2019,9.825,9.608,9.755,0.325
1221,Torri Hutchinson,Nebraska,9.35,6.548076923076925,2018,9.8,9.683,0.0,0.45
1222,Sophia Restaino,Pennsylvania,9.6,6.568055555555554,2022,9.8,9.521,9.465,0.2
1223,Yolanda Nodarse,West Chester,9.425,7.534090909090908,2018,9.7,9.308,9.615,0.275
1224,Lauren Bridgens,Penn State,9.75,7.182142857142859,2018,10.0,9.773,9.925,0.25
1225,Kasey Nelson,North Carolina State,9.525,6.234615384615384,2018,9.825,9.704,9.765,0.3
1226,Lauren Guerin,Iowa,9.3,6.332812500000001,2019,0.0,0.0,0.0,-9.3
1227,Tia Kiaku,Ball State,9.275,5.99404761904762,2018,0.0,0.0,0.0,-9.275
1228,Rachel Borden,Illinois,9.475,7.252205882352941,2019,9.875,9.699,9.845,0.4
1229,Ellie Beckman,UW-La Crosse,9.375,6.902777777777777,2018,9.625,9.23,9.415,0.25
1230,Tristan Brown,Michigan State,9.55,7.096875,2018,9.85,9.506,9.745,0.3
1231,Delaney Garin,Temple,9.6,7.129838709677421,2018,9.775,9.496,9.68,0.175
1232,Katie Waldman,William & Mary,9.475,6.362037037037037,2018,9.875,9.443,9.81,0.4
1233,Leighton Varnadore,Utah State,9.5,7.687500000000001,2018,9.825,9.733,9.8,0.325
1234,Rylie Dewhurst,North Carolina,9.8,7.973076923076923,2018,9.9,9.698,9.79,0.1
1235,Emma Hansen,Brown,9.45,7.163999999999999,2018,9.875,9.564,9.815,0.425
1236,Hannah Cohen,George Washington,9.5,6.178260869565218,2018,9.85,9.661,9.795,0.35
1237,Clare Hampford,New Hampshire,9.525,7.253333333333333,2018,9.825,9.298,9.76,0.3
1238,Lauren Diggan,New Hampshire,9.7,7.086718749999998,2018,9.925,9.774,9.875,0.225
1239,Natalie Morton,Denver,9.75,7.4951923076923075,2021,9.725,9.725,0.0,-0.025
1240,Monica Servidio,Temple,9.125,6.046875,2018,9.825,9.645,9.75,0.7
1241,Jordan Peloquin,Southern Conn.,8.9,5.892500000000001,2019,0.0,0.0,0.0,-8.9
1242,Lynne Jad,Air Force,9.475,6.13970588235294,2018,7.95,7.95,0.0,-1.525
1243,Tori Edwards,Temple,9.275,6.664814814814814,2018,9.85,9.648,9.795,0.575
1244,Anna Warhol,George Washington,9.35,6.368055555555555,2018,9.825,9.616,9.8,0.475
1245,Molly Jozwiakowski,Southern Utah,9.425,6.393518518518517,2018,9.825,9.742,0.0,0.4
1246,Jordan Boogerd,Lindenwood,9.6,7.239772727272728,2018,9.825,9.546,9.77,0.225
1247,Samantha Gallet,S.E. Missouri,9.475,6.677941176470588,2018,9.775,9.423,9.725,0.3
1248,Gabrielle Kistner,Bridgeport,9.4,7.36923076923077,2018,0.0,0.0,0.0,-9.4
1249,McKenna Appleton,North Carolina,9.3,6.116666666666667,2019,9.4,9.4,0.0,0.1
1250,Lindsey Bates,S.E. Missouri,9.15,4.677586206896551,2018,9.825,9.454,9.735,0.675
1251,Madison Kampschroeder,Iowa,9.45,5.975925925925927,2018,9.875,9.63,9.815,0.425
1252,Olivia Norman,George Washington,9.6,7.218750000000001,2018,8.525,8.363,0.0,-1.075
1253,Cameo Stapleton,Air Force,9.225,6.832894736842104,2019,0.0,0.0,0.0,-9.225
1254,Michaela Phillips,Alaska,8.95,6.038333333333333,2018,9.1,8.635,0.0,0.15
1255,Cortney Bezold,Eastern Michigan,9.575,7.169047619047621,2018,9.9,9.722,9.88,0.325
1256,Kyla Gamble,Towson,9.55,7.217105263157896,2018,9.8,9.74,0.0,0.25
1257,Kelsey Boychuk,Iowa State,9.075,7.210000000000001,2019,0.0,0.0,0.0,-9.075
1258,Katelyn Garay,Sacramento State,9.225,6.652777777777778,2018,0.0,0.0,0.0,-9.225
1259,Jordyn Mannino,Pennsylvania,9.55,6.4411764705882355,2018,9.85,9.475,9.76,0.3
1260,Kylee Black,Ithaca College,9.025,5.766666666666666,2019,0.0,0.0,0.0,-9.025
1261,Danica Abanto,Ohio State,9.725,7.365833333333335,2019,9.825,9.782,9.79,0.1
1262,Kylie Reese,Seattle Pacific,9.075,7.028999999999998,2018,9.7,9.216,9.605,0.625
1263,Chloe Camello,Air Force,9.15,6.7437499999999995,2018,0.0,0.0,0.0,-9.15
1264,Jada Glenn,Auburn,9.7,7.5227272727272725,2018,0.0,0.0,0.0,-9.7
1265,Mia Sundstrom,Denver,9.8,6.626515151515153,2018,9.925,9.739,9.875,0.125
1266,Amy Shen,Cornell,9.575,6.807558139534884,2018,9.825,9.596,9.815,0.25
1267,Alyssa Firth,Yale,9.3,6.323611111111111,2018,9.475,9.12,9.38,0.175
1268,Emily Balasco,Southern Conn.,8.825,5.878333333333333,2018,0.0,0.0,0.0,-8.825
1269,Jenna Zakala,Southern Conn.,8.45,3.9499999999999997,2018,0.0,0.0,0.0,-8.45
1270,Alexis Griffin,Ithaca College,8.975,6.335714285714285,2018,0.0,0.0,0.0,-8.975
1271,Emma Schulz,Cortland State,8.35,5.928333333333332,2018,8.7,8.181,0.0,0.35
1272,Hayden Davidson,Brockport,8.85,8.64,2018,0.0,0.0,0.0,-8.85
1273,Courtney Christoforo,Ithaca College,9.425,5.290625,2018,9.75,9.149,9.615,0.325
1274,Lauren Hansen,Ithaca College,9.0,6.710869565217392,2018,9.625,9.303,9.495,0.625
1275,Catherine Karpova,George Washington,9.45,5.346590909090908,2018,0.0,0.0,0.0,-9.45
1276,Michelle Waldron,West Virginia,9.3,6.44375,2018,0.0,0.0,0.0,-9.3
1277,Erin Castle,Iowa,9.55,6.098387096774194,2019,9.8,9.8,0.0,0.25
1278,Breghan Kiloran,UW-La Crosse,9.35,6.328571428571428,2018,9.675,9.326,9.59,0.325
1279,Faith Sersland,UW-La Crosse,8.55,6.070588235294118,2018,0.0,0.0,0.0,-8.55
1280,Ashley Benes,UW-Eau Claire,8.775,8.3375,2018,9.2,9.092,9.105,0.425
1281,Shadae Boone,UW-Stout,9.225,2.215,2018,9.425,8.775,8.84,0.2
1282,McKenna Zimmermann,Seattle Pacific,9.3,6.3583333333333325,2018,9.725,9.465,9.65,0.425
1283,Catherine Rogers,Stanford,9.725,7.088571428571428,2018,9.8,9.147,9.305,0.075
1284,Savannah Kooyman,UCLA,9.7,7.50909090909091,2018,9.875,9.688,9.825,0.175
1285,Lauren Wong,Cornell,9.65,6.640540540540541,2015,9.825,9.443,9.79,0.175
1286,Chloe Vitoff,George Washington,9.35,7.053125,2019,0.0,0.0,0.0,-9.35
1287,Courtnee Marquez,Sacramento State,9.525,5.852941176470589,2019,9.775,8.81,9.265,0.25
1288,Jordyn Brent,Sacramento State,9.525,6.8375,2018,9.9,9.741,9.825,0.375
1289,Avery Bennett,BYU,9.475,6.025892857142858,2018,0.0,0.0,0.0,-9.475
1290,Gabrielle Adams,S.E. Missouri,9.5,7.126851851851853,2018,0.0,0.0,0.0,-9.5
1291,Maya Tran,S.E. Missouri,9.3,6.071428571428571,2019,9.375,8.337,8.685,0.075
1292,Rose Domonoske,Brown,8.825,6.2,2018,0.0,0.0,0.0,-8.825
1293,Jasmine Henley,San Jose State,8.25,5.684375000000001,2019,0.0,0.0,0.0,-8.25
1294,Rachel Obmann,Boise State,9.7,7.516666666666666,2018,0.0,0.0,0.0,-9.7
1295,Sara Hubbard,Auburn,9.15,4.099038461538463,2022,0.0,0.0,0.0,-9.15
1296,Kyla Kessler,UC Davis,9.525,5.769318181818182,2018,9.85,9.685,9.79,0.325
1297,Kate Nelson,Brown,9.5,7.148958333333335,2018,9.85,9.42,9.82,0.35
1298,Sanya Glauber,Maryland,9.75,6.911764705882352,2019,9.95,9.501,9.86,0.2
1299,Kendra Braida,Sacramento State,8.325,1.3604166666666666,2018,0.0,0.0,0.0,-8.325
1300,Alma Kuc,California,9.725,6.861666666666666,2018,9.95,9.797,9.918,0.225
1301,Nicole Delfino,UW-Eau Claire,9.225,4.775,2019,0.0,0.0,0.0,-9.225
1302,Jensie Givens,Alabama,9.65,7.0062500000000005,2019,9.875,9.796,9.83,0.225
1303,Emily Glynn,Denver,9.725,7.182407407407408,2018,9.95,9.802,9.93,0.225
1304,Kyndall Baze,Lindenwood,9.4,7.243478260869566,2018,0.0,0.0,0.0,-9.4
1305,Blaise Wilson,UW-Whitewater,9.325,6.2220588235294105,2018,9.75,9.372,9.61,0.425
1306,Courtney Mitchell,Lindenwood,9.575,6.779411764705883,2018,9.9,9.716,9.87,0.325
1307,Hannah Willmarth,Minnesota,9.525,7.350833333333332,2019,9.925,9.814,9.895,0.4
1308,Lauren Clevenger,Missouri,9.35,7.0608695652173905,2019,0.0,0.0,0.0,-9.35
1309,Kasey Meeks,Illinois,9.225,4.925000000000001,2018,0.0,0.0,0.0,-9.225
1310,Paige Mayhew,UW-Oshkosh,9.15,5.945588235294118,2018,9.0,8.554,8.465,-0.15
1311,Karley Hutchinson,Nebraska,9.6,6.947413793103449,2018,0.0,0.0,0.0,-9.6
1312,Autumn Huskie,Seattle Pacific,9.025,6.823809523809526,2018,0.0,0.0,0.0,-9.025
1313,Aleah Turon,Lindenwood,9.275,6.65952380952381,2019,0.0,0.0,0.0,-9.275
1314,Gracie Hundley,Southern Conn.,9.375,7.010526315789473,2018,9.575,9.5,0.0,0.2
1315,Gabrielle Gottula,Missouri,9.45,7.2375,2018,0.0,0.0,0.0,-9.45
1316,Emily Speciale,Cortland State,9.0,6.648750000000001,2018,9.575,8.923,9.445,0.575
1317,Anna Hiller,Winona State,9.15,6.2281249999999995,2018,9.55,8.967,9.375,0.4
1318,Alyssa LaDieu,Southern Utah,9.225,6.947727272727274,2018,0.0,0.0,0.0,-9.225
1319,Isabella Scalapino,Alaska,8.4,2.8670454545454542,2018,0.0,0.0,0.0,-8.4
1320,Paige Kovnesky,Missouri,9.6,7.15,2019,9.625,9.625,0.0,0.025
1321,Melanie Wojewoda,West Chester,9.55,7.163888888888888,2018,9.85,9.599,9.825,0.3
1322,Sophia Atienza,Rutgers,9.15,4.890217391304349,2018,0.0,0.0,0.0,-9.15
1323,Cadi Borsellino,Southern Conn.,8.975,6.75576923076923,2018,9.85,9.257,9.63,0.875
1324,Savannah Remkus,Illinois State,9.4,5.754411764705883,2018,8.1,8.1,0.0,-1.3
1325,Nora Fettinger,Central Michigan,8.725,6.242857142857143,2018,0.0,0.0,0.0,-8.725
1326,Shelsea Zehr,Winona State,9.05,6.012931034482759,2018,9.3,8.962,9.235,0.25
1327,Taylor Dittmar,Utah State,9.35,6.706756756756756,2018,0.0,0.0,0.0,-9.35
1328,Ashley Beatty,Michigan State,8.275,2.884375,2018,0.0,0.0,0.0,-8.275
1329,Sydney Dame,UW-Eau Claire,9.15,6.657692307692308,2018,9.275,7.992,8.465,0.125
1330,Kelsey Martz,Northern Illinois,9.025,6.239062499999999,2021,8.9,8.9,0.0,-0.125
1331,Cali Harden,Eastern Michigan,8.55,5.7785714285714285,2018,0.0,0.0,0.0,-8.55
1332,Vanessa Olinger,UW-Whitewater,8.95,8.174999999999999,2019,0.0,0.0,0.0,-8.95
1333,Rose Hoffman,Pennsylvania,9.275,7.3125,2018,9.775,9.533,9.695,0.5
1334,Morgan Gatewood,Southern Conn.,7.875,2.8375000000000004,2018,0.0,0.0,0.0,-7.875
1335,Victoria Prati,North Carolina State,9.575,6.122222222222223,2019,0.0,0.0,0.0,-9.575
1336,Emily Drauss,Rutgers,9.55,7.761,2019,9.8,9.528,9.765,0.25
1337,Claudia Goyco,Ball State,9.2,6.148529411764706,2018,0.0,0.0,0.0,-9.2
1338,Bridgette Peterson,Texas Woman's,9.575,6.602884615384616,2018,0.0,0.0,0.0,-9.575
1339,Maya Perez-Lugones,Utah State,9.55,6.645833333333332,2019,9.725,9.262,0.0,0.175
1340,Mackenzie Harman,Kentucky,9.4,6.784523809523812,2019,9.65,9.65,0.0,0.25
1341,Alliah Harrison,North Carolina State,9.6,7.514583333333334,2019,0.0,0.0,0.0,-9.6
1342,Allie Riddle,Auburn,8.6,4.3,2018,0.0,0.0,0.0,-8.6
1343,Niya Mack,Oregon State,9.525,7.426785714285714,2018,9.75,9.532,9.62,0.225
1344,Michael Sanders,S.E. Missouri,9.025,7.226923076923078,2018,9.025,8.755,8.855,0.0
1345,Jerrica Harris,Centenary College,9.25,6.357142857142858,2018,8.75,8.75,0.0,-0.5
1346,Chloe Campbell,William & Mary,9.4,6.553125,2021,0.0,0.0,0.0,-9.4
1347,Makayla Curtis,Nebraska,8.95,6.581060606060606,2018,0.0,0.0,0.0,-8.95
1348,Nicole Webb,Florida,9.4,5.562499999999999,2018,0.0,0.0,0.0,-9.4
1349,Madison Averett,Kentucky,9.4,6.101315789473683,2019,0.0,0.0,0.0,-9.4
1350,Sierra Ponder,Centenary College,9.4,6.913333333333334,2018,9.75,9.29,9.715,0.35
1351,Olivia Hunter,North Carolina State,9.325,6.746969696969698,2021,0.0,0.0,0.0,-9.325
1352,Brianna Price,Eastern Michigan,9.4,6.806999999999999,2018,0.0,0.0,0.0,-9.4
1353,Sydney Marler,West Virginia,9.6,7.312790697674418,2018,9.825,9.669,9.79,0.225
1354,Rowan Palmer,Yale,9.175,6.265476190476189,2018,0.0,0.0,0.0,-9.175
1355,Abigail Hair,UW-Whitewater,9.15,4.35108695652174,2021,0.0,0.0,0.0,-9.15
1356,Kaylee Sugimoto,Illinois State,9.275,4.739772727272728,2021,9.1,9.1,0.0,-0.175
1357,Sarah Barron,BYU,9.325,6.125,2022,9.75,9.488,0.0,0.425
1358,Ariana Orrego,Iowa State,9.775,7.176136363636364,2018,9.925,9.385,9.82,0.15
1359,Mei Li Costa,Brown,9.45,9.45,2019,9.975,9.726,9.915,0.525
1360,Rachel Kaplan,George Washington,9.5,6.710000000000001,2018,9.85,9.572,9.675,0.35
1361,Madison Rennix,Temple,8.725,6.368478260869566,2018,0.0,0.0,0.0,-8.725
1362,Hope Nelson,Alaska,9.725,6.311428571428571,2018,9.825,9.584,9.77,0.1
1363,Jessica Meakim,West Chester,9.425,7.237583333333335,2018,9.825,9.505,9.725,0.4
1364,Sophia Steinmeyer,Iowa State,9.6,6.688636363636363,2018,0.0,0.0,0.0,-9.6
1365,Arden Hudson,Ball State,9.525,7.875000000000001,2018,9.825,9.588,9.81,0.3
1366,Samantha Marion,Bowling Green,9.225,5.8464285714285715,2021,0.0,0.0,0.0,-9.225
1367,Madison Ramper,Brockport,8.85,5.914285714285714,2019,0.0,0.0,0.0,-8.85
1368,Kelley Lubking,West Chester,9.125,6.113235294117648,2019,0.0,0.0,0.0,-9.125
1369,Samantha Betz,Cortland State,8.825,2.691666666666667,2018,0.0,0.0,0.0,-8.825
1370,Sydney Chapman,Kent State,9.3,6.2772727272727264,2018,0.0,0.0,0.0,-9.3
1371,Megan Benzie,Eastern Michigan,9.1,6.455263157894738,2018,0.0,0.0,0.0,-9.1
1372,Elena Lawson,Bowling Green,9.175,5.078947368421053,2018,9.75,9.335,9.64,0.575
1373,Triniti Barron,Illinois State,8.425,4.672499999999999,2021,0.0,0.0,0.0,-8.425
1374,Alexandra Fochler,Bowling Green,9.6,6.898275862068964,2018,9.9,9.678,9.875,0.3
1375,Megan Monfredi,Kentucky,8.35,3.036538461538461,2018,0.0,0.0,0.0,-8.35
1376,Lena Morant,Springfield College,9.05,5.38846153846154,2018,9.5,9.098,9.27,0.45
1377,Darcy Matsuda,Pennsylvania,9.25,7.124999999999999,2018,0.0,0.0,0.0,-9.25
1378,Kendra Braida,Sacramento State,8.325,1.3604166666666666,2018,0.0,0.0,0.0,-8.325
1379,Brooke Bruder,Air Force,8.925,5.628125000000001,2018,0.0,0.0,0.0,-8.925
1380,Emily Muhlenhaupt,Boise State,9.675,6.756481481481482,2018,9.975,9.83,9.96,0.3
1381,Jessica Kirkpatrick,Air Force,9.25,6.27763157894737,2018,9.85,9.371,9.795,0.6
1382,Melanie Coleman,Southern Conn.,8.4,5.164285714285714,2018,0.0,0.0,0.0,-8.4
1383,Nicole Biondi,Illinois,9.7,6.771875,2018,9.925,9.696,9.87,0.225
1384,Lily Dean,North Carolina,9.15,5.573863636363636,2018,0.0,0.0,0.0,-9.15
