,Name,School,L10_High_FX,L10_Ave_FX,Freshman,NCAA_High_FX,NCAA_Ave_FX,FX_nqs,FX_delta
1864,Aaliyah Kerr,William & Mary,9.25,5.970833333333333,2016,9.9,9.719,9.86,0.65
1865,Justine Callis,Arizona State,9.5,6.665476190476191,2016,9.85,9.71,9.82,0.35
1866,Victoria Gery,Ithaca College,9.175,5.816666666666666,2016,9.9,9.486,9.84,0.725
1867,Alberta Massey,Pennsylvania,9.45,7.4,2016,0.0,0.0,0.0,-9.45
1868,Erika Houser,Bowling Green,9.225,6.865277777777777,2016,9.775,9.579,9.54,0.55
1869,Amy Thomas,Ithaca College,9.325,6.9305555555555545,2017,9.6,9.31,9.415,0.275
1870,Miranda Murphy,Rhode Island College,9.0,6.477777777777778,2016,9.6,9.009,9.465,0.6
1871,Kaylee Cole,Stanford,9.85,6.632608695652174,2017,9.85,9.711,9.84,0.0
1872,Alex Marks,Oklahoma,9.7,9.540000000000001,2016,9.7,9.7,0.0,0.0
1873,Ava Verdeflor,Penn State,9.6,7.303947368421053,2018,0.0,0.0,0.0,-9.6
1874,Rachel Ley,Rutgers,9.5,6.296153846153846,2018,0.0,0.0,0.0,-9.5
1875,Eileen Imbus,Arizona State,9.525,6.992592592592592,2016,9.8,9.363,0.0,0.275
1876,Savanna Maradiaga,BYU,9.5,6.957142857142857,2016,0.0,0.0,0.0,-9.5
1877,Jiang Braley,Southern Utah,9.125,6.673529411764706,2019,9.825,9.312,0.0,0.7
1878,Kiarra Alleyne,Yale,9.675,6.6125,2016,9.9,9.663,9.845,0.225
1879,Marissa Piper,Brockport,9.0,5.7875,2016,9.725,9.505,9.615,0.725
1880,Mackenzie Packer,Centenary College,8.85,5.228125,2016,0.0,0.0,0.0,-8.85
1881,Brooke Terry,UW-Stout,9.075,7.004166666666666,2017,9.675,9.042,9.49,0.6
1882,Rachel Hasting,UW-Stout,8.4,3.532142857142857,2016,0.0,0.0,0.0,-8.4
1883,Madison Dickson,Texas Woman's,9.475,5.2675,2016,9.675,9.56,0.0,0.2
1884,Sabrina Schwab,Utah,9.55,6.1000000000000005,2016,9.95,9.872,9.915,0.4
1885,Alaina Kwan,Kentucky,9.7,4.286363636363636,2017,9.575,9.575,0.0,-0.125
1886,Roxanna Agah,UC Davis,9.55,6.545,2018,9.775,9.618,9.73,0.225
1887,Camille Johnson,UC Davis,9.425,6.175,2018,0.0,0.0,0.0,-9.425
1888,Brielle Nguyen,Illinois,9.425,7.5,2016,9.9,9.782,9.835,0.475
1889,Jessica Wang,Yale,9.65,7.883333333333333,2016,9.675,9.6,0.0,0.025
1890,Mariana Murphy,Air Force,9.35,7.676785714285715,2016,9.775,9.518,9.725,0.425
1891,Dare Maxwell,Stanford,9.5,7.742307692307693,2016,9.4,9.075,0.0,-0.1
1892,Kelli Chung,Nebraska,9.125,6.1125,2019,0.0,0.0,0.0,-9.125
1893,Lindsay Riggs,Cortland State,9.425,9.03,2016,9.7,9.297,9.62,0.275
1894,Stephanie Relova,San Jose State,9.425,6.835714285714285,2017,9.8,9.508,9.695,0.375
1895,Danielle Spencer-Bearham,Arizona,9.4,2.0250000000000004,2016,9.8,9.425,0.0,0.4
1896,Analise Howard,Air Force,9.375,3.8395833333333336,2017,0.0,0.0,0.0,-9.375
1897,Sofie Seilnacht,California,9.625,6.64375,2016,9.9,9.771,9.875,0.275
1898,Haley Lyons,Ithaca College,9.2,7.28181818181818,2016,9.575,9.356,0.0,0.375
1899,Taylor Churchill,Rhode Island College,9.4,5.7666666666666675,2018,0.0,0.0,0.0,-9.4
1900,Nicole Hoffman,Stanford,9.675,6.878947368421053,2016,9.725,9.505,0.0,0.05
1901,Morgan Hagenbuch,Brown,9.2,6.672727272727272,2016,9.675,9.343,9.62,0.475
1902,Christina Luniewicz,Cornell,9.075,6.7844827586206895,2017,0.0,0.0,0.0,-9.075
1903,Gabrielle Hechtman,Brown,8.95,5.975,2016,9.8,9.588,9.71,0.85
1904,Tiffany Coleman,Southern Conn.,8.925,7.01,2016,8.9,8.48,0.0,-0.025
1905,Gina Guarnieri,UW-Stout,9.3,8.92,2016,9.125,8.794,0.0,-0.175
1906,Nicole Swirbalus,Pennsylvania,9.625,6.836458333333333,2016,9.85,9.581,9.79,0.225
1907,Lisa O'Donnell,UW-Whitewater,9.425,6.319230769230769,2016,9.875,9.667,9.805,0.45
1908,Kayla Rose,Bowling Green,9.525,6.921874999999999,2016,9.95,9.77,9.865,0.425
1909,Jessica Jones,Penn State,9.65,6.425000000000001,2016,9.85,9.448,9.81,0.2
1910,Sydney Audet,Eastern Michigan,9.35,6.324999999999999,2017,9.825,9.353,9.54,0.475
1911,Anna Martucci,Northern Illinois,9.8,7.28452380952381,2016,9.975,9.841,9.93,0.175
1912,Katie Jennings,Western Michigan,9.3,5.816666666666666,2016,9.85,9.536,9.835,0.55
1913,Rachel Creagh,Bowling Green,9.45,6.614772727272727,2016,9.75,9.571,9.69,0.3
1914,Miranda Saathoff,Winona State,9.35,6.015999999999999,2016,0.0,0.0,0.0,-9.35
1915,Dara Williams,Kent State,9.35,5.866666666666665,2016,0.0,0.0,0.0,-9.35
1916,Sarah Pollman,Illinois State,9.475,9.2,2016,9.7,9.525,9.49,0.225
1917,Allison Jahns,UW-La Crosse,9.4,7.472916666666666,2016,0.0,0.0,0.0,-9.4
1918,Kelsey Ranneklev,Hamline,8.95,2.69375,2016,0.0,0.0,0.0,-8.95
1919,Alyssa Quinlan,Kent State,9.45,7.330681818181818,2017,9.85,9.685,9.825,0.4
1920,Kelsy Kurfirst,Cornell,9.45,6.485714285714286,2016,8.8,8.8,0.0,-0.65
1921,Abby Ostrovsky,UW-La Crosse,9.4,5.247826086956521,2016,9.75,9.487,9.435,0.35
1922,Brittani Lehmen,UW-Stout,9.15,6.4625,2016,8.525,8.525,0.0,-0.625
1923,Megan Hultgren,Eastern Michigan,9.65,5.3804687499999995,2016,9.65,9.442,0.0,0.0
1924,Paige Nicholas,Northern Illinois,9.325,6.5875,2016,9.85,9.695,9.81,0.525
1925,Madison Ward,Utah State,9.5,7.149074074074073,2016,9.975,9.865,9.925,0.475
1926,Hannah Norman,Winona State,9.1,5.685185185185185,2017,0.0,0.0,0.0,-9.1
1927,A'Miracal Phillips,Auburn,9.525,7.096153846153847,2016,0.0,0.0,0.0,-9.525
1928,Kensleigh Owens,Pittsburgh,9.75,7.388392857142856,2016,9.85,9.789,9.815,0.1
1929,Megan McClelland,Maryland,9.575,5.8953125,2016,9.8,9.673,9.79,0.225
1930,Morgan Colee,Texas Woman's,9.5,7.034210526315789,2018,9.725,9.369,9.59,0.225
1931,Paris Phillips,North Carolina State,9.35,6.2640625,2016,9.9,9.774,9.88,0.55
1932,Meagan Oscar,Pittsburgh,9.525,7.182999999999999,2016,9.825,9.3,0.0,0.3
1933,Katie Webber,William & Mary,9.45,7.04396551724138,2016,9.675,9.295,9.52,0.225
1934,Kayleen Burns,Brockport,9.4,6.270312499999999,2016,9.725,9.28,0.0,0.325
1935,Drew Hendershot,Michigan State,9.775,7.3492187499999995,2016,9.9,9.744,9.86,0.125
1936,Allyson Bell,S.E. Missouri,9.4,7.06904761904762,2016,9.7,9.432,9.645,0.3
1937,Alexa Swenn,UW-Oshkosh,9.15,6.452272727272727,2016,0.0,0.0,0.0,-9.15
1938,Lydia Davis,North Carolina,9.425,6.008333333333333,2017,9.5,9.5,0.0,0.075
1939,Jaquie Tun,West Virginia,9.625,6.871551724137929,2016,9.925,9.804,9.895,0.3
1940,Eriel Santagado,Rutgers,9.15,1.7266666666666668,2016,0.0,0.0,0.0,-9.15
1941,Caroline Moore,Pennsylvania,9.425,6.964473684210526,2016,9.875,9.574,9.785,0.45
1942,Clare Mascia,UW-Eau Claire,9.225,6.122222222222223,2016,0.0,0.0,0.0,-9.225
1943,Sydney Hogan,Iowa,9.4,6.239814814814816,2018,0.0,0.0,0.0,-9.4
1944,Bailey Fitzpatrick,UW-Whitewater,9.2,6.466666666666667,2016,9.05,9.05,0.0,-0.15
1945,Mary Korlin-Downs,Minnesota,9.5,5.675,2018,0.0,0.0,0.0,-9.5
1946,Destiny Patrick,UW-Whitewater,9.1,5.886842105263156,2016,0.0,0.0,0.0,-9.1
1947,Madison Reiter,UW-Oshkosh,9.2,9.175,2016,9.25,8.787,9.125,0.05
1948,Natalie Koehler,Winona State,9.325,7.089473684210527,2016,0.0,0.0,0.0,-9.325
1949,Olivia Vincent,S.E. Missouri,9.375,8.985000000000001,2016,0.0,0.0,0.0,-9.375
1950,Skyler Memmel,Central Michigan,9.675,6.3193548387096765,2016,9.8,9.513,9.735,0.125
1951,Jordan Ehde,UW-Eau Claire,9.275,7.0211538461538465,2016,9.45,9.1,9.03,0.175
1952,Brittney Ranti,Towson,8.2,2.733333333333333,2016,0.0,0.0,0.0,-8.2
1953,Madison Hargrave,North Carolina,9.65,6.4468749999999995,2017,9.9,9.749,9.87,0.25
1954,Jamie Kogut,Brockport,8.85,8.195,2017,0.0,0.0,0.0,-8.85
1955,Carolyn Nichols,Ithaca College,9.35,6.178571428571429,2016,9.85,9.532,9.765,0.5
1956,Maggie Verrette,Ithaca College,8.975,7.006818181818182,2016,9.15,9.05,0.0,0.175
1957,Amanda Cioli,Ithaca College,8.8,4.228125,2016,9.325,9.104,9.06,0.525
1958,Madison Dwyer,William & Mary,9.025,5.221875000000001,2016,0.0,0.0,0.0,-9.025
1959,Jessica Clemens,Springfield College,8.75,8.405,2016,9.775,9.279,9.685,1.025
1960,Kendra Bushart,Brockport,9.1,6.279545454545454,2016,0.0,0.0,0.0,-9.1
1961,Alexis Frankowski,Brockport,9.425,6.126315789473684,2019,0.0,0.0,0.0,-9.425
1962,Aubree Rosa,Kentucky,9.65,7.204411764705882,2016,9.875,9.52,9.755,0.225
1963,Taya Yelton,Cortland State,9.1,5.9125000000000005,2016,0.0,0.0,0.0,-9.1
1964,Riley Hill,Air Force,8.775,4.196875,2016,9.8,9.616,9.69,1.025
1965,Kaitlyn Schou,Denver,9.65,7.470833333333333,2016,9.9,9.828,9.89,0.25
1966,Brianna Barrett,Illinois State,9.275,6.9,2016,9.775,9.311,9.69,0.5
1967,McKinzie Jones,S.E. Missouri,9.525,7.679166666666667,2016,9.925,9.758,9.865,0.4
1968,Malory Rose,Washington,9.275,3.5424999999999995,2016,0.0,0.0,0.0,-9.275
1969,Abby Helmke,UW-Whitewater,9.25,9.0,2018,9.65,9.516,9.53,0.4
1970,Emily Basara,Northern Illinois,9.625,6.246428571428572,2018,9.825,9.738,0.0,0.2
1971,Brittini Chappell,Michigan State,9.75,6.723214285714286,2017,9.875,9.65,9.765,0.125
1972,Rachel Cutler,Minnesota,9.7,6.746875,2016,9.875,9.73,9.84,0.175
1973,Janelle Kopa,UW-La Crosse,9.475,5.564285714285714,2016,0.0,0.0,0.0,-9.475
1974,Lauren DeMeno,Bowling Green,9.375,7.170238095238095,2016,0.0,0.0,0.0,-9.375
1975,Erin Tucker,Towson,9.675,6.83125,2016,9.85,9.72,9.81,0.175
1976,Caitlyn McBride,Ithaca College,8.8,7.016666666666667,2016,0.0,0.0,0.0,-8.8
1977,Jillian Falduto,Ursinus College,8.65,6.168750000000001,2016,9.45,8.859,8.945,0.8
1978,Kylyn Dawkins,Southern Conn.,9.275,6.963333333333333,2016,9.775,9.516,9.735,0.5
1979,Madison Howell,Ball State,9.5,6.498529411764705,2016,0.0,0.0,0.0,-9.5
1980,Ellie Pascoe-Long,San Jose State,9.575,9.46875,2016,9.9,9.681,9.85,0.325
1981,Alex Lacey,Ursinus College,9.3,9.3,2018,9.425,9.271,9.325,0.125
1982,Jessie Bastardi,Penn State,9.175,8.615,2019,0.0,0.0,0.0,-9.175
1983,Emily Loughery,West Chester,9.575,6.510000000000001,2016,9.8,9.596,9.755,0.225
1984,Anna Cho,Winona State,7.525,6.890000000000001,2016,0.0,0.0,0.0,-7.525
1985,Aspen Hattley,Centenary College,9.2,8.625,2016,9.5,9.306,9.37,0.3
1986,Natalie Scates,Centenary College,8.0,4.883333333333333,2017,0.0,0.0,0.0,-8.0
1987,Chelsea Gray,UW-Stout,8.7,8.341666666666667,2016,8.2,8.2,0.0,-0.5
1988,Elizabeth Sander,Centenary College,8.925,8.9,2016,9.725,9.496,9.6,0.8
1989,Marielle Mitchell,BYU,9.6,3.1187500000000004,2017,0.0,0.0,0.0,-9.6
1990,Melissa Doucette,Alaska,9.6,7.61,2011,9.9,9.694,9.87,0.3
1991,Houry Gebeshian,Iowa,9.15,9.15,2009,9.875,9.765,9.845,0.725
1992,Cortni Baker,Towson,9.575,6.698863636363638,2016,9.9,9.733,9.85,0.325
1993,Amanda Malo,Gustavus Adolphus,9.425,7.2027777777777775,2016,9.75,9.366,9.68,0.325
1994,Brittany Gutzkow,UW-La Crosse,8.875,6.71,2019,9.625,9.25,9.45,0.75
1995,Samantha Henry,Cornell,9.725,6.070161290322581,2017,9.925,9.717,9.86,0.2
1996,Jordan Ehde,UW-Eau Claire,9.275,7.0211538461538465,2016,9.45,9.1,9.03,0.175
1997,Leah Heilig,Gustavus Adolphus,9.075,5.574999999999999,2017,9.6,9.232,9.55,0.525
1998,Megan Fayler,UW-Eau Claire,0.0,0.0,2017,0.0,0.0,0.0,0.0
1999,Cydney Kone,Sacramento State,9.175,8.958333333333332,2018,0.0,0.0,0.0,-9.175
2000,Michelle Shalit,San Jose State,9.1,8.9375,2017,0.0,0.0,0.0,-9.1
2001,Amanda Bertorello,Maryland,9.375,4.916666666666667,2016,9.9,9.729,9.81,0.525
2002,Emma Engler,Auburn,9.55,5.283333333333334,2016,0.0,0.0,0.0,-9.55
2003,MacKenzie Nicholson,UW-Stout,9.4,5.901562499999999,2017,9.475,9.177,9.34,0.075
2004,Bailey Finin,UW-Oshkosh,9.275,8.958333333333334,2016,9.8,9.491,9.7,0.525
2005,Madison Preston,UCLA,9.8,6.62142857142857,2016,9.925,9.792,9.87,0.125
2006,Clair Kaji,Iowa,9.225,8.7625,2017,9.925,9.86,9.925,0.7
2007,Carly Pratt,Sacramento State,9.4,9.3125,2016,9.825,9.673,9.755,0.425
2008,Jenna Cashmore,Texas Woman's,9.45,5.5375000000000005,2016,0.0,0.0,0.0,-9.45
2009,Sarah Finnegan,LSU,9.175,3.5250000000000004,2016,10.0,9.894,9.965,0.825
2010,Mikailla Northern,UIC,9.55,6.379166666666666,2016,9.925,9.749,9.9,0.375
2011,Kasey Janowicz,Central Michigan,9.8,8.080357142857142,2016,9.9,9.771,9.87,0.1
2012,Allison Broad,UIC,9.175,9.1375,2016,9.8,9.381,9.56,0.625
2013,Natalie Rainbolt,Utah State,9.775,6.857894736842105,2016,0.0,0.0,0.0,-9.775
2014,Mackinzie Kane,Arizona,9.2,9.2,2019,0.0,0.0,0.0,-9.2
2015,Trinity Thomas,Florida,9.7,7.895833333333333,2019,10.0,9.958,10.0,0.3
2016,Megan Schweihofer,Nebraska,9.525,6.8695312500000005,2016,9.95,9.836,9.94,0.425
2017,Darby Slater,Hamline,7.775,7.775,2016,9.825,9.453,9.745,2.05
2018,Emily Luers,Air Force,9.25,6.317857142857142,2017,0.0,0.0,0.0,-9.25
2019,Nicole Lehrmann,Oklahoma,9.8,7.885869565217389,2016,9.925,9.806,0.0,0.125
2020,Kara Jones,UC Davis,9.7,7.023214285714285,2016,9.875,9.711,9.84,0.175
2021,Ali Berry,UW-La Crosse,9.425,5.42,2012,9.8,9.154,9.705,0.375
2022,Rita Koenigbauer,Air Force,9.325,6.856249999999999,2017,9.725,9.287,0.0,0.4
2023,Haylie Hendrickson,Arizona,9.375,6.297826086956521,2017,9.775,9.585,9.72,0.4
2024,Maddie Desch,Alabama,9.05,9.05,2017,9.95,9.805,9.915,0.9
2025,Kelly Johnston,Winona State,8.0,8.0,2017,0.0,0.0,0.0,-8.0
2026,Sabrina Gill,Oregon State,0.0,0.0,2017,9.9,9.798,9.825,9.9
2027,Hailee Hoffman,Stanford,9.625,6.285416666666667,2017,9.875,9.758,9.85,0.25
2028,Quinn Skrupa,Central Michigan,8.7,8.7,2022,8.6,8.6,0.0,-0.1
2029,Katlyn Turek,UW-Whitewater,9.25,5.500000000000001,2017,0.0,0.0,0.0,-9.25
2030,Kylee Gauna,Seattle Pacific,9.5,6.2749999999999995,2017,9.75,9.422,9.605,0.25
2031,Kaitlin Deguzman,Kentucky,9.775,9.64375,2021,9.775,9.675,0.0,0.0
2032,Alyona Shchennikova,LSU,9.55,6.052777777777777,2021,9.925,9.857,9.915,0.375
2033,Andavea Alexander,Lindenwood,9.375,9.21875,2016,9.975,9.746,9.885,0.6
2034,Christina Desiderio,LSU,9.725,7.375,2018,9.95,9.774,9.905,0.225
2035,Erica Roth,Brockport,8.95,4.9937499999999995,2016,0.0,0.0,0.0,-8.95
2036,Lacy Dagen,Florida,9.75,7.129411764705883,2017,0.0,0.0,0.0,-9.75
2037,Reese Mcclure,Maryland,8.5,8.5,2021,9.9,9.796,9.855,1.4
2038,McKenna Kelley,LSU,9.75,7.598749999999999,2016,10.0,9.879,9.96,0.25
2039,Sydney Townsend,Southern Utah,9.5,6.2105263157894735,2014,0.0,0.0,0.0,-9.5
2040,Kirsten Peterman,Maryland,8.425,8.425,2017,9.85,9.699,9.82,1.425
2041,Jamie DeCicco,North Carolina,8.25,8.1,2018,0.0,0.0,0.0,-8.25
2042,Morgan Hunker,Pennsylvania,9.625,7.226785714285715,2016,9.8,9.628,9.745,0.175
2043,Alexis DaFonseca,Rhode Island College,0.0,0.0,2016,8.85,8.6,0.0,8.85
2044,Kate Voracek,UW-Stout,0.0,0.0,2016,8.95,8.4,8.54,8.95
2045,Sydney Snead,Georgia,9.85,7.423148148148149,2016,10.0,9.807,9.91,0.15
2046,Jessica Ling,Michigan State,9.5,6.4296875,2016,0.0,0.0,0.0,-9.5
2047,Taylor Henderson,George Washington,8.475,8.475,2011,9.85,9.591,9.83,1.375
2048,Morgan Fridey,Temple,9.55,7.092592592592592,2018,0.0,0.0,0.0,-9.55
2049,Taylor Keough,Brockport,9.05,6.65625,2016,9.85,9.6,9.755,0.8
2050,Selena Ung,Minnesota,9.65,7.276999999999999,2016,9.85,9.519,9.77,0.2
2051,Rachel Filipski,Cortland State,9.25,7.6692307692307695,2016,9.8,9.385,9.715,0.55
2052,Hailey Burleson,Washington,9.775,6.704761904761905,2015,9.95,9.761,9.905,0.175
2053,Taylor Laymon,Pittsburgh,9.575,7.349999999999999,2015,9.875,9.475,9.82,0.3
2054,Robyn Bernard,West Virginia,9.425,6.9750000000000005,2015,9.825,9.742,9.725,0.4
2055,Brooke Timko,Kent State,9.625,7.081666666666666,2015,0.0,0.0,0.0,-9.625
2056,Macey Hilliker,Central Michigan,9.575,6.387499999999999,2015,9.95,9.504,9.91,0.375
2057,Alyssa Ito,UC Davis,9.6,7.324999999999999,2018,0.0,0.0,0.0,-9.6
2058,McKenna Stanley,S.E. Missouri,9.275,6.234999999999999,2015,9.675,9.289,9.615,0.4
2059,Brooke Young,San Jose State,9.325,6.442857142857143,2016,0.0,0.0,0.0,-9.325
2060,Rebecca Cuppy,Illinois,9.725,6.894318181818182,2016,9.775,9.775,0.0,0.05
2061,Macey Roberts,Maryland,9.55,7.538636363636363,2016,9.95,9.824,9.895,0.4
2062,Karen Gonzalez,Southern Utah,9.4,6.818333333333334,2016,9.9,9.763,9.87,0.5
2063,Tyra McKellar,Towson,9.7,7.865384615384615,2015,9.925,9.795,9.9,0.225
2064,Arianna Robinson,California,9.65,7.1073529411764715,2015,9.95,9.799,9.89,0.3
2065,Shireen Khamedoost,Oregon State,9.25,6.5211538461538465,2015,0.0,0.0,0.0,-9.25
2066,Lauren Wilson,UW-La Crosse,9.475,6.7562500000000005,2015,9.775,9.515,9.67,0.3
2067,Joy Gage,Cornell,9.5,7.571590909090908,2015,9.825,9.653,9.8,0.325
2068,Cidney Robinson,Utah State,9.35,7.125,2015,0.0,0.0,0.0,-9.35
2069,Taryn Fitzgerald,Stanford,9.925,6.4350000000000005,2016,9.725,9.69,0.0,-0.2
2070,Chelsea Grimison,Air Force,9.375,7.510416666666667,2016,9.675,9.483,9.615,0.3
2071,Kyra Levi,Pennsylvania,9.225,6.955357142857143,2015,9.9,9.716,9.825,0.675
2072,Courtney Middelkoop,Iowa State,9.425,7.168749999999999,2015,9.825,9.725,9.805,0.4
2073,Kate Mierow,UW-Whitewater,9.45,5.90625,2015,9.75,9.566,9.74,0.3
2074,Katie Snyder,UIC,9.3,6.090625,2015,0.0,0.0,0.0,-9.3
2075,Lewa Evans,UW-Whitewater,9.45,7.310416666666667,2015,9.775,9.395,9.62,0.325
2076,Kira Hoy,Western Michigan,9.375,7.4375,2015,9.8,9.707,9.77,0.425
2077,Claire Ryan,Brown,9.575,6.635,2015,9.7,9.525,9.625,0.125
2078,Jillian Hacker,Ball State,9.325,7.304545454545454,2015,9.825,9.825,0.0,0.5
2079,Emily Ramberg,Alaska,9.35,6.108928571428571,2015,8.875,8.65,0.0,-0.475
2080,Kayla Kennedy,Temple,9.025,6.451250000000001,2016,0.0,0.0,0.0,-9.025
2081,Jordan Clark,S.E. Missouri,8.975,6.46875,2015,9.8,9.513,9.685,0.825
2082,Aubrie Purtell,Northern Illinois,9.125,5.279166666666667,2018,0.0,0.0,0.0,-9.125
2083,Kelsey Campbell,Bridgeport,9.0,6.893749999999999,2015,9.85,9.63,9.815,0.85
2084,Victoria Ortiz,Arizona,8.875,1.6891250000000002,2015,0.0,0.0,0.0,-8.875
2085,Baylee Bell,Ball State,9.575,7.05568181818182,2015,9.825,9.615,9.76,0.25
2086,Grace Williams,Nebraska,9.75,7.427272727272729,2015,9.925,9.774,9.882,0.175
2087,Erin Macadaeg,LSU,9.75,7.665217391304347,2015,9.95,9.863,0.0,0.2
2088,Taylor Harrison,Ohio State,9.7,6.41470588235294,2015,9.875,9.808,9.855,0.175
2089,Kari Lee,Utah,9.675,7.684375,2015,9.925,9.814,9.91,0.25
2090,Danielle Breen,Nebraska,9.625,7.361111111111113,2015,9.9,9.699,9.87,0.275
2091,Paige Zaziski,Arkansas,9.7,7.628676470588234,2015,9.9,9.586,9.87,0.2
2092,Kaitlynn Hedelund,North Carolina,9.675,6.2857142857142865,2015,9.85,9.542,9.765,0.175
2093,Joslyn Goings,Washington,9.675,7.286363636363637,2015,9.875,9.776,9.83,0.2
2094,Maddy Stover,Utah,9.85,7.893999999999999,2015,9.875,9.625,9.575,0.025
2095,Ericha Fassbender,Florida,9.75,7.503333333333334,2015,9.875,9.757,9.835,0.125
2096,Tiffani Lewis,Utah,9.8,6.493421052631579,2015,9.975,9.793,9.925,0.175
2097,Brianna Brown,Michigan,9.7,5.4125000000000005,2015,9.9,9.817,9.885,0.2
2098,Alex McMurtry,Florida,9.85,7.113333333333333,2015,10.0,9.82,9.94,0.15
2099,Abbie Epperson,Maryland,9.575,3.6825,2015,9.875,9.768,9.86,0.3
2100,Jordyn Penny,Ball State,9.675,6.118333333333332,2015,9.725,9.387,0.0,0.05
2101,Emily Liddle,Washington,9.6,6.641666666666666,2015,9.825,9.492,9.765,0.225
2102,Sydney Waltz,Kentucky,9.7,7.197115384615383,2015,9.9,9.817,9.8,0.2
2103,Jillian Winstanley,George Washington,9.7,7.219642857142857,2015,9.9,9.778,9.87,0.2
2104,Kamerin Moore,Nebraska,9.7,6.753571428571429,2015,9.875,9.814,9.83,0.175
2105,Alexis Mattern,Ohio State,9.7,5.797916666666666,2015,9.925,9.839,9.92,0.225
2106,Mackenzie Brannan,Alabama,9.8,7.364705882352941,2015,9.925,9.8,9.905,0.125
2107,Makenzie Anderson,Arkansas,9.525,5.906,2016,9.85,9.707,9.795,0.325
2108,Lauren Rice,Sacramento State,9.65,6.4328125,2015,9.925,9.734,9.87,0.275
2109,Lia Breeden,New Hampshire,9.675,7.7979166666666675,2015,9.9,9.711,9.86,0.225
2110,Julia Schwartz,Eastern Michigan,9.6,7.144230769230767,2015,9.85,9.754,9.745,0.25
2111,Shauna Miller,Missouri,9.65,7.817,2015,9.85,9.69,9.82,0.2
2112,Lauren Li,Penn State,9.65,6.4534090909090915,2015,9.825,9.74,9.79,0.175
2113,Marie Priest,Illinois State,9.575,6.666071428571429,2017,9.825,9.575,9.77,0.25
2114,Morgan Denlinger,Bowling Green,9.225,6.580555555555556,2015,0.0,0.0,0.0,-9.225
2115,Kennedi Harris,Missouri,9.7,7.12857142857143,2015,9.95,9.835,9.925,0.25
2116,Lianne Josbacher,Boise State,9.85,6.224166666666667,2015,9.825,9.615,9.795,-0.025
2117,Rachel Stypinski,Kent State,9.85,6.8954545454545455,2015,9.975,9.842,9.95,0.125
2118,Myia Hambrick,LSU,9.775,7.078571428571429,2015,10.0,9.826,9.97,0.225
2119,Sarah Moore,Kent State,9.35,3.841071428571429,2010,9.8,9.63,0.0,0.45
2120,Jessica Juncaj,Western Michigan,9.575,7.581521739130434,2015,9.825,9.717,9.81,0.25
2121,Lauren Marinez,Michigan,9.725,6.246874999999999,2016,9.9,9.686,9.835,0.175
2122,Ashley Fischer,Iowa,9.45,5.522321428571429,2015,9.65,9.625,0.0,0.2
2123,Briana Ledesma,Iowa State,9.625,6.840625,2015,9.925,9.816,9.895,0.3
2124,Nicole Wild,North Carolina State,9.475,7.128409090909092,2015,9.8,9.505,9.71,0.325
2125,Casey Lauter,New Hampshire,9.7,6.549999999999999,2015,9.875,9.692,9.82,0.175
2126,Jill Van Mierlo,BYU,9.65,7.948214285714285,2015,9.9,9.72,9.88,0.25
2127,Kayla McMullan,Lindenwood,9.625,7.055769230769231,2015,9.9,9.636,9.865,0.275
2128,Kelsey Hood,Western Michigan,9.45,7.064814814814814,2015,9.9,9.613,9.835,0.45
2129,Evelyn Nee,Maryland,9.55,6.353124999999999,2015,9.825,9.775,0.0,0.275
2130,Rechelle Dennis,UCLA,9.825,6.983,2016,0.0,0.0,0.0,-9.825
2131,Megan Ryan,Yale,9.5,6.55,2015,9.75,9.665,9.715,0.25
2132,Morgan Lane,North Carolina,9.675,7.384090909090909,2015,9.925,9.841,9.915,0.25
2133,Kennady Schneider,Arizona,9.5,7.151470588235295,2015,9.925,9.828,9.9,0.425
2134,Allison Bushman,Yale,9.7,7.454166666666667,2015,9.575,9.413,9.38,-0.125
2135,Alexis Brown,UC Davis,9.625,6.379545454545454,2015,9.925,9.778,9.91,0.3
2136,Eboni Jackson,Winona State,9.65,7.54326923076923,2016,9.85,9.508,9.75,0.2
2137,Brittany Franklin,Denver,9.875,4.930434782608696,2015,0.0,0.0,0.0,-9.875
2138,Marissa Toci,New Hampshire,9.5,7.71875,2015,9.775,9.71,0.0,0.275
2139,Mallory Moredock,Texas Woman's,9.6,7.401666666666666,2015,9.95,9.64,9.87,0.35
2140,Madison Nettles,Texas Woman's,9.4,6.86029411764706,2015,9.95,9.645,9.865,0.55
2141,Alexandra Zois,George Washington,9.5,7.333620689655173,2016,9.9,9.823,9.885,0.4
2142,Amber Heltemes,Southern Utah,9.65,6.830172413793104,2017,9.8,9.8,0.0,0.15
2143,JaNay Honest,UCLA,9.6,7.045454545454546,2015,9.925,9.795,9.875,0.325
2144,Anya Olson,Brown,9.675,7.1105769230769225,2015,9.8,9.663,9.765,0.125
2145,Ashley White,Centenary College,9.4,7.123333333333334,2015,9.875,9.642,9.81,0.475
2146,Hilary Green,Iowa State,9.55,7.7177083333333325,2015,9.875,9.696,9.835,0.325
2147,Sara Mermelstein,George Washington,9.65,7.431578947368421,2015,9.9,9.756,9.865,0.25
2148,Dominiquea Trotter,Maryland,9.675,7.265789473684212,2015,9.8,9.597,9.755,0.125
2149,Amy Enright,UW-La Crosse,9.65,7.441346153846154,2015,9.85,9.496,9.73,0.2
